CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;428052,70;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;335669,45;0,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;14,92;0,00;31/12/2013;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RETIDO NAS FONTES - OUTROS RENDIMENTOS;7358703445,00;0,00;7712505319,90;105,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;JUROS MORA DO FUNDAF - REC PARCELAM PIS/PASEP;176568622,00;0,00;292255028,52;166,00;;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC DE PARCELAMENTOS - DIV ATIVA DO IMP EXP;;0,00;1717402,71;1222,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS J.MORA DIV.ATIVA ITR-MUNIC.NAO CONVEN.;4416850,00;;21856548,58;495,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Exploração de recursos naturais;ROYAL.MIN.PROD.PETRO.PLATA.COM.ANTES 3/12/12;0,00;0,00;;0,00;31/12/2013;
25000.0;Ministério da Economia;25914.0;Fundo de Garantia à Exportação;170356.0;FUNDO DE GARANTIA A EXPORTACAO-BNDES;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE SINISTROS;39700000,00;0,00;5308284,99;13,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25203.0;Comissão de Valores Mobiliários;173030.0;COMISSAO DE VALORES MOBILIARIOS;Sem informação;Sem informação;Sem informação;Sem informação;0,00;412286926,03;0,00;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;PROGRAMAS DAS OPERACOES OFICIAIS DE CREDITO;1321705463,00;0,00;1644443825,25;124,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTA E JUROS DE MORA - IRPJ;1926917323,00;0,00;2801179864,54;145,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.JUR MOR DIV ATIV TAXA FISC DE INSTALACAO;12254,00;0,00;16901,20;138,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições econômicas;CONTR-EMP.INSTAL.DEMAIS REGIOES-PARCELAMENTO;9934617,00;0,00;0,00;0,00;31/12/2013;2013.0
;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC DE PARC - MULTA E JUROS DE MORA DA COFINS;89329504,00;;99630819,62;112,00;31/12/2013;
;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições econômicas;COTA-PARTE ADIC.FRETE P/ RENOV.MARIN.MERCANTE;636057984,00;0,00;0,00;0,00;31/12/2013;2013.0
25000.0;;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;123044,00;0,00;13023,39;11,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;ITR - MUNICIPIOS CONVENIADOS;0,00;5803272050,47;0,00;0,00;31/12/2013;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;;Receitas Correntes;Contribuições;Contribuições sociais;REC.DO PRINCIPAL DAS CONTR. P/ O PIS/PASEP;9737318100,00;0,00;49382612146,01;507,00;31/12/2013;
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;500462,00;0,00;0,00;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25211.0;Casa da Moeda do Brasil;179083.0;CASA DA MOEDA DO BRASIL;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;OUTRAS RECEITAS DA INDUSTRIA DE TRANSFORMACAO;850000,00;0,00;1955975,12;230,00;31/12/2013;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Contribuições;Contribuições sociais;CONTR.PATRONAL - PAGTO SENTENCAS JUDICIAIS;130364497,00;0,00;187012654,66;143,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS JUR. MORA DIV.ATIVA IR-RETIDO NA FONTE;93841862,00;0,00;389020438,89;415,00;31/12/2013;2013.0
25000.0;Ministério da Economia;;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.J.MORA DIV.AT. MULTAS INFR.A LEG. TRAB.;0,00;0,00;20199636,53;0,00;31/12/2013;2013.0
25000.0;;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;5902,00;0,00;28580,54;484,00;31/12/2013;2013.0
25000.0;Ministério da Economia;38901.0;Fundo de Amparo ao Trabalhador;380910.0;COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;0,00;0,00;368,00;0,00;31/12/2013;2013.0
25000.0;;25000.0;;;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;ITR - MUNICIPIOS CONVENIADOS;497387656,00;0,00;551945312,07;111,00;31/12/2013;
25000.0;Ministério da Economia;38901.0;Fundo de Amparo ao Trabalhador;380910.0;COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC;Receitas Correntes;Contribuições;Contribuições sociais;REC.DO PRINCIPAL DAS CONTR. P/ O PIS/PASEP;38949272405,00;0,00;0,00;0,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;41148,00;0,00;18638429,69;45296,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições sociais;REC.DO PRINCIPAL DAS CONTR. P/ O PIS/PASEP;0,00;55988678469,87;0,00;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25207.0;Serviço Federal de Processamento de Dados;806001.0;SERPRO-SEDE - DEPARTAMENTO FINANCEIRO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;0,00;0,00;;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;RECEITA DE PARCELAMENTOS - DIV ATIVA DO IPI;45382387,00;0,00;265510683,83;585,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E MORA DA CONTR. FINAC.PREV. - COFINS;649230791,00;0,00;922689527,40;142,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;PARC - MULTAS/JUROS DE MORA OUTRAS CONTRIB;382088,00;0,00;2590210,88;678,00;31/12/2013;2013.0
25000.0;;25203.0;Comissão de Valores Mobiliários;173030.0;COMISSAO DE VALORES MOBILIARIOS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MUL.JUR.MORA TX FISC.MERC.TIT. E VAL. MOBILI.;9181,00;0,00;10680,60;116,00;31/12/2013;2013.0
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;54043993,00;0,00;59868514,63;111,00;31/12/2013;
;Ministério da Economia;25203.0;Comissão de Valores Mobiliários;173030.0;;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;28127,00;0,00;13393,68;48,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25208.0;Superintendência de Seguros Privados;173039.0;SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;50510,78;0,00;31/12/2013;
25000.0;Ministério da Economia;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;7736,60;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;2515,02;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;20202.0;Fundação Escola Nacional de Administração Pública;114702.0;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;60000,00;0,00;2533,72;4,00;;
25000.0;Ministério da Economia;25201.0;Banco Central do Brasil - Orçamento Fiscal e Seguridade Social;173057.0;BANCO CENTRAL DO BRASIL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;12029411,00;0,00;13923464,23;116,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Receita Patrimonial;Receitas de valores mobiliários;;0,00;0,00;17308241,37;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;38901.0;Fundo de Amparo ao Trabalhador;380910.0;COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC;;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;113,80;0,00;31/12/2013;2013.0
;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Delegação de Serviços Públicos Mediante Conce;RECEITA DE OUTORGA DOS SERV. TELECOMUNICACAO;0,00;0,00;1215759519,75;0,00;31/12/2013;
;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;638221681,00;0,00;690409948,10;108,00;31/12/2013;2013.0
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;3846535,00;0,00;1412496,56;37,00;31/12/2013;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS J.MORA DIV.ATIVA-CONTR. SOC. LUCRO PJ;25469794,00;0,00;46830903,57;184,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;;Contribuições;Contribuições sociais;REC. DO PRINCIPAL DA CONTRIB S/LUCRO PJ;0,00;144653813567,03;0,00;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE INSPECAO E FISCALIZACAO;1679400,00;0,00;446513,66;27,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições sociais;REC. DO PRINCIPAL DA CONTRIB S/LUCRO PJ;70747082945,00;0,00;59089737497,97;84,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC DE PARC - MULTA E JUROS DE MORA DA CPMF;0,00;0,00;786145,27;0,00;31/12/2013;
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.J.MORA RESSARC.DE ACOES REGRES.REL.TRAB.;15296,00;0,00;5410,87;35,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;RECEITA DE PARCELAMENTOS - DIV ATIVA DA CPMF;0,00;;122640,37;0,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.AT. CONTR. S/ APOSTA EM COMP. HIPICAS;0,00;0,00;3465095,47;0,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;PARC - MULTAS/JUROS MORA DIV ATI OUTRAS CONTR;15027953,00;0,00;;55,00;31/12/2013;2013.0
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA CONT.PREV.EMPR.OPTANTE-SIMPLES;1840364,00;0,00;42073017,12;2286,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;ITR - MUNICIPIOS NAO-CONVENIADOS;0,00;1351323345,99;0,00;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS DIVIDA ATIVA DO IPI - SIMPLES NACIONAL;0,00;0,00;71648,99;0,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;ITR - MUNICIPIOS NAO-CONVENIADOS;124734000,00;0,00;200892532,28;161,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESSARC. DE PGTO HONORARIOS TECNICO-PERICIAIS;22999414,00;0,00;0,00;0,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;;Receita Patrimonial;Exploração de recursos naturais;ROY.EXCED.PROD.PETRO.PLATA.COM.ANTES 3/12/12;0,00;0,00;229910881,09;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25201.0;Banco Central do Brasil - Orçamento Fiscal e Seguridade Social;173057.0;BANCO CENTRAL DO BRASIL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TARIFA PELO USO DO SIST.DE TRANSF. RES. BACEN;15671998,00;0,00;30212959,68;193,00;31/12/2013;2013.0
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESSARC. DE PGTO HONORARIOS TECNICO-PERICIAIS;0,00;0,00;31,68;0,00;31/12/2013;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições sociais;CONTR.SERV.INAT.CIVIL - PAGTO SENT. JUDICIAIS;44791954,00;0,00;52170369,59;116,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC DE PARC - MULTA/JUROS DE MORA DO IMP EXP;263621,00;0,00;3317387,23;1258,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Delegação de Serviços Públicos Mediante Conce;REC.OUT.SERV.RADIODIFUSAO SONORA SONS IMAGENS;0,00;;8948439,47;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25203.0;Comissão de Valores Mobiliários;173030.0;COMISSAO DE VALORES MOBILIARIOS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;2735,40;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REGISTRO INDICACOES GEOGRAFICAS;35521,00;0,00;14660,00;41,00;31/12/2013;
;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;353869,56;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA CONT.PREV.SEG.ACIDENTE DO TRAB.;54494060,00;0,00;109534100,93;201,00;31/12/2013;2013.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTA E JUROS DE MORA - IRRF;0,00;0,00;62950,87;0,00;31/12/2013;2013.0
25000.0;;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;5835,70;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;20603.0;Superintendência da Zona Franca de Manaus;193028.0;SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;;0,00;186700,92;4885,00;31/12/2013;2013.0
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;8420330,00;0,00;3887296,14;46,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25205.0;;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;286831,24;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25211.0;Casa da Moeda do Brasil;179083.0;CASA DA MOEDA DO BRASIL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;681014,04;0,00;31/12/2013;2013.0
25000.0;;25208.0;Superintendência de Seguros Privados;173039.0;SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;1485,35;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;2074740,00;0,00;10777320,55;519,00;31/12/2013;2013.0
25000.0;;30204.0;;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;32392,41;0,00;31/12/2013;2013.0
25000.0;;25207.0;Serviço Federal de Processamento de Dados;806001.0;SERPRO-SEDE - DEPARTAMENTO FINANCEIRO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;8173324,72;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;38901.0;Fundo de Amparo ao Trabalhador;380910.0;COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;;0,00;3871,00;0,00;31/12/2013;2013.0
25000.0;Ministério da Economia;33206.0;Superintendência Nacional de Previdência Complementar;333001.0;COORD.GERAL DE ORC. FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;32314,00;0,00;31/12/2013;
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Contribuições;Contribuições sociais;CONTR.PREV.NA FORMA DE DEP.JUD.,REC. E CUSTAS;1691479859,00;0,00;1390459328,41;82,00;31/12/2013;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Impostos, Taxas e Contribuições de Melhoria;Impostos;REC.DO PRINCIPAL DO IMPOSTO S/ A IMPORT.;0,00;0,00;25,00;0,00;31/12/2013;2013.0
