CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIB.PREVID. DAS COOP.TRAB. DESC.COOPERADO;0,00;0,00;-386791,13;0,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO DO SERVIDOR INATIVO CIVIL - RPPS;2397159173,00;0,00;2320927262,72;97,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Outras Receitas de Capital;Resultado do Banco Central do Brasil;RESULTADO DO BANCO CENTRAL-DEMAIS OPERACOES;36655958188,00;0,00;62295997228,68;170,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições sociais;CONTR.DO SERV. ATIVO CIVIL P/ REGIME PROPRIO;8945261529,00;0,00;8767738039,54;98,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;;Contribuições sociais;CONTR.DO SERV. ATIVO CIVIL P/ REGIME PROPRIO;0,00;44621,71;0,00;0,00;31/12/2015;
25000.0;;;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA RESSARCIMENTO AO ERARIO;0,00;0,00;10801,25;0,00;31/12/2015;2015.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIB. PREV. SEGURADO OBRIG. -CONTR. INDIV.;7972743326,00;0,00;7487477593,54;94,00;31/12/2015;2015.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;;102507,00;0,00;577499,22;563,00;31/12/2015;
25000.0;;;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita de Serviços;;OUTROS RECEITAS DE SERVICOS;0,00;0,00;42321,81;0,00;31/12/2015;2015.0
25000.0;;25208.0;Superintendência de Seguros Privados;173039.0;SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MUL.JUR.MORA TX FISC.MERC.SEG.CAPIT.PREV.ABER;116609,00;0,00;24783,17;21,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25207.0;;806001.0;SERPRO-SEDE - DEPARTAMENTO FINANCEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS RECEITAS DE SERVICOS;0,00;0,00;2719,15;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25201.0;Banco Central do Brasil - Orçamento Fiscal e Seguridade Social;173057.0;BANCO CENTRAL DO BRASIL;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS RECEITAS DE SERVICOS;6078964,00;0,00;3116764,26;51,00;31/12/2015;
25000.0;;30203.0;;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Receita de Serviços;;OUTROS RECEITAS DE SERVICOS;722136,00;0,00;3885,05;1,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;PRODUTO DEP.ABANDONADO(DINHEIRO/OBJETO VALOR);708510,00;0,00;290888,20;41,00;31/12/2015;
25000.0;Ministério da Economia;33206.0;Superintendência Nacional de Previdência Complementar;333001.0;COORD.GERAL DE ORC. FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MUL.JUR.MORA TX FISC.MERC.SEG.CAPIT.PREV.ABER;17143,00;0,00;33191,61;194,00;;2015.0
25000.0;Ministério da Economia;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS RECEITAS DE SERVICOS;473480,00;0,00;0,00;0,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;AMORTIZACAO DE EMPRESTIMOS-ESTADOS/MUNICIPIOS;25192755667,00;0,00;20768799478,62;82,00;31/12/2015;
25000.0;Ministério da Economia;25208.0;Superintendência de Seguros Privados;173039.0;SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;AMORTIZACOES DE EMPRESTIMOS DIVERSOS;0,00;0,00;2975850,94;0,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;AMORTIZACOES DE EMPRESTIMOS DIVERSOS;4729191052,00;;231913,39;0,00;31/12/2015;2015.0
25000.0;;25208.0;Superintendência de Seguros Privados;173039.0;SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.FINANC.DE COMPENS.DE VARIACOES SALARIAIS;41028,00;0,00;22485,67;55,00;31/12/2015;2015.0
25000.0;Ministério da Economia;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS DE TRANSFERENCIA DE TECNOLOGIA;0,00;0,00;2772,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REMESSA DE DEPOSITOS OFICIAIS;871961,00;0,00;109075,35;13,00;31/12/2015;
25000.0;Ministério da Economia;20603.0;;193028.0;SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM;Receitas de Capital;Alienação de Bens;Alienação de bens imóveis;ALIENACAO DE IMOVEIS URBANOS;786167,00;0,00;92568,49;12,00;31/12/2015;2015.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas de Capital;Alienação de Bens;Alienação de bens imóveis;ALIENACAO DE IMOVEIS URBANOS;156312233,00;0,00;38384328,12;25,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC. MULTA E JUROS MORA IMPOSTO S/ IMPORTACAO;131475108,00;0,00;63293742,91;48,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições econômicas;CONTRIBUICAO PARA FOMENTO DA RADIODIFUSAO PUB;45618209,00;0,00;62221333,62;136,00;31/12/2015;2015.0
25000.0;;25904.0;Fundo de Estabilidade do Seguro Rural;179103.0;FUNDO DE ESTABILIDADE DO SEGURO RURAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;CONCESSAO GARANTIA DA ATIVIDADE AGROPECUARIA;74000000,00;0,00;149880390,90;203,00;31/12/2015;2015.0
25000.0;;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE OUTROS BENS MOVEIS;;;134,64;1,00;31/12/2015;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;RECEITA PARCELAMENTOS - DIVIDA ATIVA DO IRPJ;219190033,00;0,00;125880564,51;57,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25211.0;Casa da Moeda do Brasil;179083.0;CASA DA MOEDA DO BRASIL;;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE OUTROS BENS MOVEIS;700000,00;0,00;0,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE MOVEIS E UTENSILIOS;43490,00;0,00;2190,00;5,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;0,00;0,00;57,33;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;PARCELAMENTOS - DIV ATIV NAO TRIB OUTRAS REC;135080150,00;0,00;36016134,46;27,00;31/12/2015;2015.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Contribuições;Contribuições sociais;CONTR.PREV.NA FORMA DE DEP.JUD.,REC. E CUSTAS;1324628265,00;0,00;918982514,22;69,00;31/12/2015;2015.0
25000.0;;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Receita de Serviços;Receita de Serviços;METROLOGIA LEGAL;3780051,00;0,00;1825910,77;48,00;31/12/2015;2015.0
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE MOVEIS E UTENSILIOS;3862,00;0,00;0,00;0,00;31/12/2015;
;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;1079,00;0,00;352,93;33,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;;0,00;716,35;;31/12/2015;2015.0
;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;4172515,00;0,00;16677749,45;400,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Alienação de Bens;;ALIENACAO DE MOVEIS E UTENSILIOS;2629965,00;0,00;0,00;0,00;31/12/2015;
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;0,00;0,00;1782,48;0,00;31/12/2015;2015.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS/J.MORA CONTR.PREV.SEG.OBRIGAT.C.INDIV.;39648579,00;0,00;101037480,16;255,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado interno;TIT. RESP. DO TES.NAC. - OUTRAS APLICACOES;270842101890,00;0,00;250294472140,43;92,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DA DIV.AT.DAS MULTAS P/INFR.A LEG.TRAB.;0,00;0,00;250818358,64;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;REC.COMPENS.FINANC.ENTRE O RG/RPPS-PRINCIPAL;5978442,00;0,00;40218847,04;673,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;JUROS ALIEN.BENS IMOVEIS DOM.UNIAO;0,00;0,00;-117,51;0,00;31/12/2015;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Exploração de recursos naturais;ROY.EXCED.PROD.PETRO.COM.A PARTIR DE 3/12/12;0,00;0,00;65663671,37;0,00;31/12/2015;
;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC PARC - MULTA/JUROS DE MORA DIV ATIVA IPI;171369722,00;0,00;93042548,33;54,00;31/12/2015;2015.0
;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA CONT.PREV-RET. S/ N.F.- SUBROG.;0,00;;228544,65;0,00;31/12/2015;
25000.0;Ministério da Economia;25914.0;Fundo de Garantia à Exportação;170356.0;FUNDO DE GARANTIA A EXPORTACAO-BNDES;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE SINISTROS;5471652,00;0,00;8028342,17;147,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC.MULTA/MORA DIV ATIVA IMP S/PROD INDUS-IPI;97523686,00;0,00;19511627,01;20,00;31/12/2015;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POSSE OU OCUPACAO ILIC. BENS UNIAO;3836893,00;0,00;3324108,66;87,00;31/12/2015;2015.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;;Multas administrativas, contratuais e judicia;MULTAS JUR.MORA DIV.AT.CONTR.PREV.EMPR-SIMPLE;45802227,00;0,00;68040404,79;149,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;;Multas administrativas, contratuais e judicia;MULTA E JUROS DE MORA DO ITR - MUNIC NAO CONV;8387426,00;0,00;12821840,53;153,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;15974470,00;;56,59;0,00;31/12/2015;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;RECEITA DIVIDA ATIVA DE OUTRAS CONTRIBUICOES;26885906,00;0,00;3411618,63;13,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;3172014,96;0,00;31/12/2015;
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Receita de Serviços;;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;390,00;0,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS J.MORA DIV.ATIVA-CONTR. S/ MOV. FINANC;0,00;0,00;2340533,42;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS/J.MORA CONTR.PREV.EMPRESA OPT. SIMPLES;618262175,00;0,00;1106982814,11;179,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Delegação de Serviços Públicos Mediante Conce;RECEITA DE OUTORGA DOS SERV. TRANSP. FERROV.;0,00;0,00;39430,86;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC DE PARC - MULTA E JUROS DE MORA DA COFINS;96040343,00;0,00;52869235,30;55,00;31/12/2015;2015.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Contribuições;Contribuições sociais;;3518770718,00;0,00;2360185966,36;67,00;31/12/2015;
25000.0;;;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições sociais;CONT. SERV. NAC. DE APRENDIZ. COOPER.-SESCOOP;0,00;17337327,61;0,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;;MULTAS E JUROS DE MORA  OUTRAS CONTRIBUICOES;6390494,00;0,00;10388998,22;163,00;;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IOF;18733626,00;0,00;9422397,95;50,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS DE PROCESSAMENTO DE DADOS;0,00;0,00;326,74;0,00;31/12/2015;
25000.0;;20202.0;Fundação Escola Nacional de Administração Pública;114702.0;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE HOSPEDAGEM E ALIMENTACAO;280144,00;0,00;372392,50;133,00;31/12/2015;2015.0
25000.0;;38901.0;Fundo de Amparo ao Trabalhador;380910.0;COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC;Receitas Correntes - intra-orçamentárias;Contribuições;Contribuições sociais;REC.DO PRINCIPAL DAS CONTR. P/ O PIS/PASEP;53833,00;0,00;;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25207.0;Serviço Federal de Processamento de Dados;806001.0;SERPRO-SEDE - DEPARTAMENTO FINANCEIRO;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS DE PROCESSAMENTO DE DADOS;0,00;0,00;7333,93;0,00;31/12/2015;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IOF;0,00;224278206,05;0,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE HOSPEDAGEM E ALIMENTACAO;892655,00;0,00;;74,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Contribuições;Contribuições sociais;REC.DO PRINCIPAL DAS CONTR. P/ O PIS/PASEP;;0,00;66895,67;497,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições econômicas;CONTRIBUICAO S/REC.CONCESS.PERMISS.ENERG.ELET;164403474,00;0,00;0,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO PARA DESENV.ENS.PROFIS.MARITIMO;0,00;10626690,04;0,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO PARA DESENV.ENS.PROFIS.MARITIMO;33289477,00;0,00;0,00;0,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita de Serviços;;SERVICOS DE TECNOLOGIA;1273757,00;0,00;706198,63;55,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO S/RECEITA LOTERIA ESPORTIVA;7259767,00;0,00;40723593,29;561,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;RECEITA DE ONUS DE SUCUMBENCIA;99062188,00;0,00;68413428,02;69,00;31/12/2015;2015.0
25000.0;Ministério da Economia;90000.0;Reserva de Contingência;390001.0;RESERVA DE CONTINGENCIA/MEFP;Receitas Correntes;Receita Patrimonial;Exploração de recursos naturais;ROY.EXCED.PROD.PETRO.PLATA.COM.ANTES 3/12/12;1529620914,00;0,00;0,00;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Exploração de recursos naturais;ROY.EXCED.PROD.PETRO.PLATA.COM.ANTES 3/12/12;0,00;0,00;4048614347,45;0,00;31/12/2015;2015.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E J. MORA DE OUTRAS CONTR. PREVIDENC.;0,00;599946657,90;0,00;0,00;31/12/2015;2015.0
25000.0;;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REGISTRO DE DESENHO INDUSTRIAL;4428090,00;0,00;4260369,00;96,00;31/12/2015;2015.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;AMORT. REFINANC. - DIVIDAS E OP MEDIO E DE LP;1949097487,00;0,00;2193765291,73;113,00;31/12/2015;
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E J. MORA DE OUTRAS CONTR. PREVIDENC.;33388080,00;0,00;36713544,62;110,00;31/12/2015;2015.0
