CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO DE PENSIONISTA CIVIL - RPPS;0,00;82527,73;0,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita Patrimonial;Exploração de recursos naturais;PART.ESP.PROD.PETR.PLATA.COM A PARTIR 3/12/12;0,00;;-614,17;0,00;31/12/2014;
;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE ESTOQUES REGULADORES - PGPM;0,00;0,00;45013078,23;;31/12/2014;2014.0
25000.0;;33206.0;Superintendência Nacional de Previdência Complementar;333001.0;COORD.GERAL DE ORC. FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS JUR.MORA.DIV.ATIV.-AUTO DE INFRACAO;;0,00;86951,28;0,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;AMORTIZACAO DE EMPRESTIMOS-ESTADOS/MUNICIPIOS;23206015829,00;0,00;21547724505,43;93,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS DE PROCESSAMENTO DE DADOS;0,00;0,00;326,74;0,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;REC. DO PRINCIPAL DO IMPOSTO S/ A EXPORTACAO;33855138,00;0,00;156457419,04;462,00;31/12/2014;2014.0
25000.0;Ministério da Economia;;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;REC. DO PRINCIPAL DO IMPOSTO S/ A EXPORTACAO;0,00;309364402,06;0,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO PARA O SESI;0,00;909747570,76;0,00;0,00;;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições econômicas;RECEITA REMESSA DE REND. EXPLORACAO DE OBRAS;;0,00;9232951,47;472,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;2579726,00;0,00;28924647,36;1121,00;31/12/2014;
25000.0;;20603.0;Superintendência da Zona Franca de Manaus;193028.0;SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;335518,00;;1064,55;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;13042,46;0,00;31/12/2014;2014.0
25000.0;;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;30000,00;0,00;1108,94;4,00;31/12/2014;2014.0
25000.0;;37202.0;Instituto Nacional do Seguro Social;510001.0;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;4165931,00;0,00;5705010,88;137,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25207.0;Serviço Federal de Processamento de Dados;806001.0;SERPRO-SEDE - DEPARTAMENTO FINANCEIRO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;6853457,60;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25203.0;Comissão de Valores Mobiliários;173030.0;COMISSAO DE VALORES MOBILIARIOS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;7926,50;0,00;31/12/2014;2014.0
25000.0;;25211.0;Casa da Moeda do Brasil;179083.0;CASA DA MOEDA DO BRASIL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;3692,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25904.0;Fundo de Estabilidade do Seguro Rural;179103.0;FUNDO DE ESTABILIDADE DO SEGURO RURAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;CONCESSAO GARANTIA DA ATIVIDADE AGROPECUARIA;83550704,00;0,00;157286817,11;188,00;31/12/2014;
25000.0;;25915.0;Fundo Constitucional do Distrito Federal;170392.0;FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;7217,20;0,00;31/12/2014;2014.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;31219,41;0,00;31/12/2014;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;39254,80;0,00;31/12/2014;2014.0
25000.0;;25208.0;Superintendência de Seguros Privados;173039.0;SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,00;0,00;64066,23;0,00;31/12/2014;2014.0
25000.0;;30204.0;Instituto Nacional da Propriedade Industrial;183038.0;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS PREVISTOS EM CONTRATOS;35352,00;0,00;78191,17;221,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;REC.RECOL E TRANSF.DEP.JUDICIAL/EXTRAJUDICIAL;500787731,00;0,00;-624211482,24;-125,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;22812660,00;0,00;;98,00;31/12/2014;2014.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO PREVID.SEGURADO OBRIG.-EMPRESAR.;0,00;0,00;-1186722,31;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.J.MORA REC.SUSPENSAO DIR.PROPR.INTELEC;0,00;0,00;5885,21;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37201.0;Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho;;FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;8483,00;0,00;7070,00;83,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC PARC - MULTA/JUROS DE MORA DIV ATIVA IRPF;23437294,00;0,00;60728770,34;259,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25201.0;Banco Central do Brasil - Orçamento Fiscal e Seguridade Social;173057.0;BANCO CENTRAL DO BRASIL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TARIFA PELO USO DO SISTEMA DE INFORM.DO BACEN;182236036,00;0,00;155778653,55;85,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;JUROS MORA FUNDAF - REC PARC DIV ATIV DA CSLL;443182138,00;;235967934,90;53,00;31/12/2014;2014.0
25000.0;;20202.0;Fundação Escola Nacional de Administração Pública;114702.0;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;380400,00;0,00;86484,37;23,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;10092,00;0,00;;83,00;31/12/2014;2014.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas de Capital;Outras Receitas de Capital;Receita títulos do tesouro nacional resgatado;Receita títulos do tesouro nacional resgatado;0,00;0,00;4878,47;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS/J.MORA DA CONTR.PREV. DEP.JUD/REC/CUST;0,00;0,00;182502,25;0,00;31/12/2014;2014.0
;Ministério da Economia;25000.0;;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Outras Receitas Correntes;Indenizações e restituições;OUTRAS RESTITUICOES;930011,00;0,00;0,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IOF;0,00;254055459,03;0,00;0,00;31/12/2014;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IOF;134388357,00;0,00;23285332,33;17,00;;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MUL.JUR.MORA CONT. S/ APOSTA COMPET. HIPICAS;1965,00;0,00;0,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;;Receitas Correntes;Contribuições;Contribuições econômicas;CONTR.REL.ATIV.IMP.PETR.DER. GAS NAT.ALC.CARB;0,00;0,00;-40803,19;0,00;;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições econômicas;CONTR.REL.ATIV.IMP.PETR.DER. GAS NAT.ALC.CARB;0,00;89338,01;;0,00;;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IRPF;73269384,00;0,00;86776547,30;118,00;31/12/2014;2014.0
25000.0;;20603.0;Superintendência da Zona Franca de Manaus;193028.0;SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;15787,00;0,00;36499,45;231,00;31/12/2014;2014.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;;Receitas Correntes;;Multas administrativas, contratuais e judicia;MULTAS/J.MORA CONTR.PREV.DO SEG. FACULTATIVO;377511,00;0,00;307242,30;81,00;31/12/2014;2014.0
25000.0;;22500.0;Companhia de Entrepostos e Armazéns Gerais de São Paulo;225001.0;CIA.DE ENTREPOSTOS E ARMAZENS GER.DE S.PAULO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;758781,87;0,00;31/12/2014;
25000.0;;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;183023.0;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;METROLOGIA LEGAL E CERTIFICATORIA DELEGADA;363758,00;0,00;263437,48;72,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;IOF - DEMAIS OPERACOES;;;29707054070,94;103,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;REC.DO PRINCIPAL DO IMPOSTO S/ A IMPORT.;33372993250,00;0,00;36593199750,12;110,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;IOF - DEMAIS OPERACOES;0,00;12024923983,03;0,00;0,00;31/12/2014;
25000.0;;25203.0;Comissão de Valores Mobiliários;173030.0;COMISSAO DE VALORES MOBILIARIOS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;5638,38;0,00;31/12/2014;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;280102.0;COORDENACAO-GERAL DE ORCAM.FINAN.CONTAB/MDIC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;;0,00;0,00;1331,62;0,00;;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;23984749,00;0,00;131333771,09;548,00;31/12/2014;2014.0
25000.0;Ministério da Economia;30203.0;Instituto Nacional de Metrologia, Qualidade e Tecnologia;;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;99770,00;0,00;88414,36;89,00;;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IRPF;0,00;65641923,89;0,00;0,00;31/12/2014;2014.0
25000.0;;25205.0;Fundação Instituto Brasileiro de Geografia e Estatística;114601.0;;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;2858,01;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;38901.0;Fundo de Amparo ao Trabalhador;380910.0;COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;84507,81;0,00;31/12/2014;2014.0
25000.0;;25914.0;Fundo de Garantia à Exportação;170356.0;FUNDO DE GARANTIA A EXPORTACAO-BNDES;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;7104697,00;0,00;15007629,11;211,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;21069,40;0,00;31/12/2014;2014.0
;;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;REC.DO PRINCIPAL DO IMPOSTO S/ A IMPORT.;0,00;10564155224,01;0,00;0,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;201002.0;COORDENACAO-GERAL DE ORC. E FINANCAS/MP;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;19355332,00;0,00;1349,22;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;20202.0;Fundação Escola Nacional de Administração Pública;;;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;306,05;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37202.0;Instituto Nacional do Seguro Social;;COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;5457,00;0,00;3918382,16;71805,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTA E JUROS DE MORA - IRPJ;1126899315,00;0,00;2265795562,33;201,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;JUROS MORA DO FUNDAF - DIV. ATIVA DA COFINS;219402635,00;0,00;277260556,02;126,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA MULTAS DECOR.SENTENCA.JUDICIAIS;0,00;0,00;-52821,89;0,00;31/12/2014;2014.0
25000.0;;25000.0;;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado interno;TIT.RESP.T.N.-REFINANC.DIVIDA PUBLICA FEDERAL;654746947069,00;0,00;548491208660,31;84,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170010.0;SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB;Receitas Correntes;Contribuições;Contribuições econômicas;RECEITA DE PARCELAMENTOS - CIDE COMBUSTIVEL;0,00;45036202,43;0,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;Contribuições econômicas;RECEITA DE PARCELAMENTOS - CIDE COMBUSTIVEL;0,00;0,00;6579852,71;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Contribuições;Contribuições sociais;ARRECADACAO FIES-CERTIFICADOS FINANC.TES.NAC.;304408512,00;0,00;-604926,04;0,00;31/12/2014;
25000.0;;20603.0;Superintendência da Zona Franca de Manaus;193028.0;SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Taxas;TAXA DE SERVICOS ADMINISTRATIVOS - TSA;;0,00;424122402,03;85,00;31/12/2014;
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Contribuições;;CONTRIBUICAO SOBRE JOGOS DE BINGO;0,00;0,00;3847,47;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;JUROS DE TITULOS DE RENDA;291461,00;0,00;6813,07;2,00;31/12/2014;
25000.0;;25914.0;Fundo de Garantia à Exportação;;FUNDO DE GARANTIA A EXPORTACAO-BNDES;Receitas Correntes;Receita Patrimonial;;JUROS DE TITULOS DE RENDA;560104000,00;0,00;560104591,50;100,00;31/12/2014;2014.0
;;25904.0;Fundo de Estabilidade do Seguro Rural;179103.0;FUNDO DE ESTABILIDADE DO SEGURO RURAL;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;JUROS DE TITULOS DE RENDA;23829817,00;0,00;18073856,91;76,00;31/12/2014;2014.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA CONT.PREV.REG. DE PARC.DEBITOS;2321615441,00;0,00;3127563567,09;135,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS/J.MORA CONTR.PREV.SEG.OBRIGAT.C.INDIV.;27143878,00;0,00;70763916,95;261,00;31/12/2014;
25000.0;Ministério da Economia;20924.0;Fundo Nacional de Desenvolvimento;201924.0;FUNDO NACIONAL DE DESENVOLVIMENTO;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;JUROS DE TITULOS DE RENDA;0,00;0,00;16492204,56;0,00;31/12/2014;
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC DE PARC - MULTA E JUROS DE MORA DO IRPF;42697886,00;0,00;101338111,93;237,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS PREVISTAS LEGIS.DE REGISTRO COMERCIO;0,00;0,00;5000,00;0,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIV.S/REC.OP.BRT PRESTACAO SERV TELE;44007,00;0,00;0,00;0,00;31/12/2014;2014.0
25000.0;;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes - intra-orçamentárias;Contribuições;Contribuições sociais;CONTR.PATRONAL - PAGTO SENTENCAS JUDICIAIS;379854450,00;0,00;120675759,99;32,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25211.0;Casa da Moeda do Brasil;179083.0;CASA DA MOEDA DO BRASIL;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA EDITORIAL E GRAFICA;2459089661,00;0,00;2116429431,98;86,00;31/12/2014;2014.0
25000.0;Ministério da Economia;25000.0;Ministério da Economia - Unidades com vínculo direto;170013.0;SETORIAL ORCAMENTARIA E FINANCEIRA / ME;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC. MULTA E JUROS DA DIVIDA ATIVA DO IE;142064,00;0,00;459841,40;324,00;31/12/2014;2014.0
25000.0;Ministério da Economia;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Receitas decorrentes de compensações ao Regim;Receitas decorrentes de compensações ao Regim;17000000000,00;;0,00;0,00;31/12/2014;2014.0
25000.0;;37904.0;Fundo do Regime Geral da Previdência Social;513001.0;COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTIT.BENEF.PREVIDENCIARIOS - ORIUNDOS ERROS;3060116,00;0,00;573,67;0,00;31/12/2014;2014.0
